1,20140107
235280731-X,Goldenrod,XL,691.35,Elizabeth Meyer,58 Esch Circle,Mali,1-(354)355-3013,181,Jane Hudson,OnlineSales,BankHolidayPromotion,62,20140914,20141011,20140601,189.97,470.88,11.34,Twitterworks
696827303-9,Green,XS,240.99,Nicole Cox,5 Morning Drive,Gambia,7-(817)849-3244,24,Ann Chavez,Onsite Consultant Sales,XMASPromotion,75,20140916,20140916,20140609,530.28,599.02,33.94,Dazzlesphere
186199516-4,Mauv,3XL,205.41,Craig Morrison,665 Londonderry Junction,Bulgaria,1-(741)651-6870,926,Jason Ray,OnlineSales,EasterPromotion,28,20140203,20140413,20140610,127.1,779.26,78.89,Dynazzy
570279699-3,Khaki,M,375.7,Terry Austin,6 Hansons Avenue,Iran,2-(941)743-1598,770,Earl Hudson,Order via Third Party,BankHolidayPromotion,44,20140211,20141013,20140501,213.67,960.04,41.4,Linkbridge
179490603-7,Purple,XS,569.43,Virginia Hamilton,0706 Mitchell Trail,Botswana,5-(696)647-7480,501,Randy Morales,Order via Third Party,SpringPromotion,56,20140307,20140605,20140501,51.6,990.02,65.87,Avaveo
267992607-2,Green,2XL,491.11,Albert Ortiz,72809 Hooker Trail,Paraguay,0-(823)983-4817,3,Amanda Shaw,Onsite Consultant Sales,BankHolidayPromotion,84,20141113,20141117,20140907,161.49,86.34,38.7,Fivebridge
476053824-0,Teal,3XL,978.41,John Russell,2650 Declaration Pass,Slovenia,3-(427)449-0320,926,Steven Martin,OnlineSales,NewYearPromotion,60,20141020,20140907,20140810,350.28,15.76,92.04,Abata
782062865-0,Teal,3XL,284.91,Mary Hudson,2 Jackson Point,Antarctica,9-(886)545-4393,541,Michael Rice,Onsite Consultant Sales,AutumnPromotion,63,20140314,20140810,20140704,960.31,695.72,55.92,Demivee
602678088-2,Violet,XL,710.66,Margaret Weaver,41999 Rowland Hill,Laos,9-(395)901-6296,779,Andrew Ellis,Onsite Consultant Sales,EasterPromotion,55,20141106,20140608,20140309,713.91,849.06,51.65,Yombu
758301471-9,Maroon,M,899.32,Jose Vasquez,3421 Sutteridge Alley,Iran,6-(848)048-1199,722,Katherine Lawson,Telephone,NewYearPromotion,18,20140719,20140907,20141107,256.34,725.18,79.64,Photofeed
842480371-X,Yellow,XS,862.55,Margaret Austin,19743 Butterfield Terrace,Falkland Islands (Malvinas),4-(900)887-2779,37,Cynthia Hawkins,Onsite Consultant Sales,AutumnPromotion,56,20140706,20140210,20140711,785.61,613.2,6.96,Buzzster
678859526-7,Puce,3XL,354.11,Joe Gardner,1 Armistice Alley,Aland,7-(225)037-2763,492,Amanda Stevens,Telephone,XMASPromotion,89,20140420,20140717,20140906,685.96,89.18,92.09,Rhybox
146592306-3,Blue,L,626.8,Lillian Wagner,714 Sommers Crossing,Croatia,8-(236)009-4656,946,Rachel Garrett,Onsite Consultant Sales,BankHolidayPromotion,24,20140814,20140817,20140911,993.65,425.1,63.09,Avavee
554800486-7,Goldenrod,S,240.49,Ernest Burton,57212 Lawn Hill,Austria,6-(641)495-8388,627,Carl Watkins,Telephone,XMASPromotion,50,20140719,20140703,20140805,5.3,769.43,32.2,Einti
639564808-X,Green,S,644.26,Anthony Bowman,59592 Del Sol Avenue,Northern Mariana Islands,3-(088)490-5348,807,Henry Armstrong,Order via Third Party,NewYearPromotion,34,20140615,20140206,20140709,443.78,724.39,38.39,Yadel
505939603-7,Mauv,S,317.29,Dennis Wright,7 Northland Terrace,Reunion,6-(613)000-9069,845,Robert Vasquez,Onsite Consultant Sales,WinterPromotion,38,20140520,20140407,20140201,633.19,835.46,82.52,Vidoo
267996405-5,Fuscia,XS,458.58,Charles Gonzales,07 David Center,Afghanistan,0-(623)172-4861,499,Howard Dixon,Telephone,WinterPromotion,67,20140512,20140801,20140618,638.98,249.63,78.59,Meezzy
046947507-2,Green,2XL,105.83,Victor Hernandez,95273 Pine View Trail,Congo,8-(749)430-5584,767,Melissa Larson,OnlineSales,NewYearPromotion,6,20140719,20140503,20140201,256.81,469.98,92.25,Feedspan
809408281-X,Turquoise,S,171.59,Judith Day,8 Kingsford Circle,Northern Mariana Islands,9-(820)967-5452,881,Amanda Schmidt,Telephone,EasterPromotion,96,20140801,20141106,20140216,807.97,678.78,50.34,Meeveo
237965800-5,Crimson,2XL,708.59,Lawrence Stewart,923 Laurel Trail,Pitcairn Island,3-(633)391-0951,259,Ryan Daniels,Onsite Consultant Sales,ValentinesPromotion,67,20140220,20140212,20140819,989.43,322.4,24.16,Kazio
481910241-9,Indigo,3XL,94.74,Sean Warren,51 Lotheville Crossing,Qatar,7-(941)499-0379,500,Roy Henderson,Onsite Consultant Sales,WinterPromotion,7,20140709,20140201,20140304,652.21,567.69,14.43,Gigazoom
173730762-6,Crimson,M,65.3,Tammy Howell,29 Boyd Circle,Aruba,1-(873)983-0754,539,Anne Carroll,OnlineSales,EasterPromotion,91,20140602,20140419,20140803,23.01,281.74,68.82,Dabvine
742984963-6,Crimson,XL,856.02,Angela Larson,38 Portage Alley,Monaco,5-(257)011-4090,842,Ryan Wagner,Onsite Consultant Sales,ValentinesPromotion,11,20140620,20140920,20141018,170.91,818.2,78.12,Trupe
219554741-3,Khaki,2XL,786.87,Ruth Spencer,97603 Butternut Point,Moldova,8-(691)617-1941,421,Patricia Matthews,Telephone,SpringPromotion,12,20141120,20140809,20140314,985.43,23.82,89.08,Wordify
721627214-5,Orange,XS,904.49,Carlos Hansen,4 Waxwing Way,Vatican City State (Holy See),2-(548)494-7668,38,Aaron Carr,OnlineSales,SummerPromotion,7,20140918,20140901,20140520,978.46,694.26,73.0,Devify
912215867-7,Fuscia,L,811.85,Jessica Hudson,21 John Wall Trail,South Korea,2-(343)421-2060,960,Aaron Woods,Onsite Consultant Sales,EasterPromotion,49,20141008,20140309,20141005,880.64,540.6,95.05,Npath
182746731-2,Turquoise,XS,304.21,Rachel Bowman,518 Truax Terrace,Portugal,3-(742)200-1986,755,Carl Anderson,Onsite Consultant Sales,WinterPromotion,53,20140609,20140717,20140216,297.28,400.92,13.36,Browsetype
373875439-3,Yellow,S,816.26,Philip Gibson,616 Dawn Circle,Puerto Rico,5-(153)723-1399,581,Brian Kennedy,Order via Third Party,WinterPromotion,23,20140413,20140415,20140503,152.11,764.39,46.37,Devpulse
547504934-3,Maroon,XL,735.78,Marilyn Morrison,20464 Randy Drive,Congo,1-(550)191-2189,680,Charles Adams,Onsite Consultant Sales,WinterPromotion,55,20141005,20141103,20140616,32.56,636.88,22.55,Roomm
563274990-8,Aquamarine,S,496.27,Donald Powell,43 Grover Terrace,Brazil,1-(803)031-5133,963,Eugene Sullivan,Telephone,NewYearPromotion,48,20141017,20141012,20140410,410.63,505.84,5.97,Meetz
353814843-0,Turquoise,L,967.54,William Murray,4543 Memorial Park,Tanzania,8-(366)456-1328,690,Billy Jenkins,OnlineSales,EasterPromotion,78,20141015,20140219,20140904,328.14,769.03,84.63,Thoughtstorm
614199150-5,Violet,XS,67.27,Helen Holmes,40 Drewry Avenue,Finland,1-(252)028-9577,313,Philip Owens,Telephone,NewYearPromotion,89,20140413,20140405,20140406,33.91,118.39,5.54,Yotz
804432769-X,Violet,3XL,595.43,Rose Kelly,329 Transport Plaza,Cocos (Keeling) Island,8-(408)513-0223,777,Doris Pierce,OnlineSales,WinterPromotion,87,20140403,20140513,20141119,569.47,900.52,56.87,Meemm
391197829-4,Turquoise,2XL,423.18,Ruby Jenkins,0800 Banding Center,Norfolk Island,5-(482)142-0083,592,Melissa Sanchez,Onsite Consultant Sales,XMASPromotion,99,20140210,20140503,20140709,42.55,449.66,21.92,Quinu
052670307-5,Fuscia,3XL,719.3,Julia Robinson,87777 Moose Drive,French Southern Territories,3-(577)182-7520,414,Shirley Warren,Onsite Consultant Sales,AutumnPromotion,80,20140312,20140601,20140802,101.48,665.26,30.99,Dabfeed
560579374-8,Khaki,XL,278.68,Michelle Reyes,04 6th Lane,Sweden,2-(668)692-6190,70,Martha Perez,Order via Third Party,SummerPromotion,28,20140713,20140409,20141015,519.25,139.8,44.76,Rhynoodle
800178887-3,Purple,XS,837.85,Teresa Lawrence,78031 Artisan Lane,Peru,7-(496)027-0437,57,George Stanley,Order via Third Party,EasterPromotion,28,20140611,20140409,20141106,470.66,856.86,28.77,Zoomdog
261699588-3,Indigo,M,11.97,Phyllis Medina,1120 Southridge Crossing,Panama,9-(983)165-9671,157,Anne Nichols,Order via Third Party,EasterPromotion,40,20140305,20140205,20140908,142.83,535.73,29.77,Topiclounge
871754980-9,Aquamarine,XS,520.15,Jane Watkins,8 Quincy Trail,French Guiana,8-(840)527-3843,135,Michelle Hughes,Telephone,WinterPromotion,88,20140603,20140416,20140809,170.09,200.28,56.63,Skinder
163902172-8,Blue,XS,54.59,Steven Gibson,64 Di Loreto Terrace,South Korea,4-(293)840-1838,612,Louise Patterson,Onsite Consultant Sales,XMASPromotion,86,20140604,20140218,20140917,891.42,124.93,71.03,Zoomdog
471706133-0,Blue,XL,655.92,Ruth Johnson,1104 Bunting Avenue,Zimbabwe,6-(706)783-0763,842,Bruce Rogers,Telephone,BankHolidayPromotion,3,20140417,20140602,20140301,504.81,113.4,63.71,Twimbo
371970036-4,Violet,M,347.37,Fred Rice,091 Canary Hill,Vietnam,7-(359)189-2779,5,Ruby Russell,Telephone,SummerPromotion,22,20140408,20140804,20140320,399.99,809.29,34.57,Avavee
214631604-7,Mauv,XL,828.03,Stephanie Carpenter,4559 Crowley Center,Monaco,0-(299)354-5464,73,Sharon Webb,Onsite Consultant Sales,AutumnPromotion,82,20140819,20140511,20140610,430.99,777.21,31.25,Aivee
593562264-5,Aquamarine,L,244.66,Clarence Edwards,574 Fulton Parkway,British Virgin Islands,6-(544)902-3843,724,Louise Roberts,Telephone,SpringPromotion,50,20140317,20140205,20140301,785.92,182.93,32.41,Twitterbridge
520520128-2,Indigo,L,545.15,Ruby Hunter,60677 Welch Alley,Cocos (Keeling) Island,2-(323)313-5792,964,Dorothy Diaz,Telephone,BankHolidayPromotion,44,20140714,20140617,20140402,647.13,768.38,76.2,Youspan
148577669-4,Mauv,L,942.16,Debra Carter,90 Dovetail Alley,Panama,2-(207)080-0096,162,Roger Gordon,Telephone,AutumnPromotion,84,20141005,20140404,20140411,486.17,152.85,45.86,Oyoyo
539412812-X,Indigo,XS,112.75,Kenneth Hudson,1050 Coolidge Way,Tanzania,6-(369)954-1783,335,Gregory Morrison,Order via Third Party,EasterPromotion,15,20140409,20141018,20140207,414.53,913.84,88.21,Lazz
177158373-8,Puce,S,149.88,Gary Jacobs,529 Northridge Crossing,South Korea,5-(948)186-2150,433,Ernest Hicks,OnlineSales,ValentinesPromotion,100,20141019,20141103,20140219,360.7,501.2,4.92,Yambee
778986357-6,Maroon,3XL,232.96,Kathleen Matthews,36143 Menomonie Parkway,Australia,7-(436)672-5960,701,Sara Moore,Telephone,AutumnPromotion,41,20140801,20140818,20140208,983.33,431.42,87.68,Nlounge
420147653-7,Pink,XS,43.09,Paul Johnston,354 Hollow Ridge Lane,Jordan,1-(033)520-4481,516,Janet Jackson,Telephone,SpringPromotion,25,20141010,20140911,20141019,522.81,402.73,69.61,Tambee
596880419-X,Khaki,3XL,235.78,Timothy Anderson,0578 Rockefeller Terrace,Yemen,2-(108)546-7155,710,Doris Scott,Telephone,SpringPromotion,5,20140412,20141118,20140611,518.84,142.9,96.13,Photobug
053365518-8,Green,M,452.95,Rebecca Mendoza,73068 American Point,Bermuda,8-(817)742-3538,299,Steve Diaz,OnlineSales,AutumnPromotion,38,20140410,20141104,20140410,539.35,674.08,68.45,Ntag
039668885-3,Red,XL,659.18,Lillian Johnson,11214 Morningstar Plaza,Tokelau,0-(460)828-5357,655,Amy Marshall,Telephone,SummerPromotion,7,20140914,20141118,20140707,588.41,860.38,69.66,Jaxspan
052663564-9,Mauv,2XL,267.9,Wanda Pierce,48014 Sutherland Pass,Venezuela,6-(369)246-9188,333,Carol Thomas,Onsite Consultant Sales,WinterPromotion,80,20140801,20141014,20140212,376.55,137.93,91.18,Skibox
280970868-1,Indigo,3XL,614.8,Anthony Ramirez,8 Pond Road,Tanzania,9-(231)611-0097,95,Rose Montgomery,Order via Third Party,NewYearPromotion,63,20140519,20140501,20141019,655.67,172.6,9.14,Oyondu
225298611-5,Yellow,XL,756.88,Earl Lane,447 Kings Center,Sri Lanka,0-(925)874-2220,991,Christopher Clark,Telephone,WinterPromotion,25,20140707,20141120,20140506,165.15,82.14,44.2,Gabtune
300648199-2,Teal,XL,980.55,Fred Garrett,706 Mandrake Park,Martinique,2-(692)541-3297,69,Gerald Sanders,OnlineSales,NewYearPromotion,92,20140803,20140203,20140401,277.48,996.5,38.76,Wikizz
617408036-6,Orange,XS,564.2,Marie Ferguson,7470 Oxford Lane,Bahrain,6-(978)455-8281,983,Randy Lawrence,Order via Third Party,SummerPromotion,26,20140911,20140908,20140717,586.24,636.48,96.63,Photojam
661748105-4,Blue,L,600.98,Nicole Carpenter,7955 Havey Trail,Kyrgyzstan,7-(157)381-6350,747,Fred Warren,Onsite Consultant Sales,AutumnPromotion,39,20140420,20140613,20140206,872.27,12.63,36.42,Quinu
030385750-1,Yellow,XL,321.69,Pamela Vasquez,4316 Dwight Alley,Antigua and Barbuda,4-(063)265-5516,264,Elizabeth Palmer,Onsite Consultant Sales,XMASPromotion,73,20140206,20140608,20140408,636.49,122.65,86.18,Photobug
184588372-1,Pink,M,365.37,Walter Wood,0855 Logan Avenue,France,1-(469)794-9120,603,Irene Washington,Order via Third Party,ValentinesPromotion,23,20140710,20140913,20140218,67.98,571.07,41.67,Shuffledrive
556238609-7,Goldenrod,XS,642.67,Jason Myers,0 Warner Park,Solomon Islands,6-(817)466-8805,762,Stephanie Allen,Telephone,BankHolidayPromotion,89,20140603,20140616,20140519,718.99,650.38,58.83,Npath
188063271-3,Blue,2XL,468.09,Stephen Nguyen,096 Bobwhite Parkway,French Polynesia,9-(410)355-0498,919,Janice Webb,Onsite Consultant Sales,WinterPromotion,9,20140409,20140708,20140306,698.17,659.24,3.7,Ainyx
619527983-8,Yellow,S,426.86,Harry Freeman,37 Veith Road,Liechtenstein,6-(746)198-3159,7,Susan Dean,Telephone,EasterPromotion,35,20140611,20141112,20140415,685.3,313.69,67.19,Tagtune
999211729-X,Maroon,S,110.7,Daniel Sanders,48383 Heffernan Place,Singapore,0-(947)065-1820,168,Frances Harrison,Onsite Consultant Sales,AutumnPromotion,13,20141016,20140201,20140605,438.39,575.93,61.67,Twitterwire
257959206-7,Puce,L,553.78,Christina Arnold,023 Buell Trail,Ascension Island,0-(869)238-2050,972,Pamela Riley,Telephone,SpringPromotion,8,20140718,20140605,20140812,876.51,867.11,5.87,Browsecat
867737440-X,Maroon,3XL,459.29,Norma Long,1 Cherokee Crossing,Gambia,2-(693)583-1365,317,Ronald Clark,Onsite Consultant Sales,WinterPromotion,1,20140409,20140407,20140217,164.15,14.43,44.73,Rhynoodle
844197202-8,Crimson,S,430.42,Gloria Wright,20506 Melby Terrace,Nigeria,6-(759)251-3902,377,Anne Arnold,OnlineSales,SpringPromotion,64,20140202,20140205,20140603,328.68,486.4,84.07,Gabcube
769394155-X,Purple,S,22.64,Earl Porter,56 Coolidge Terrace,Mongolia,9-(724)967-9445,144,Theresa Hughes,Order via Third Party,XMASPromotion,95,20140410,20140712,20140304,777.22,756.91,97.13,Camido
792509944-5,Aquamarine,2XL,484.39,Roy Welch,8902 Basil Center,Tuvalu,2-(288)480-4233,604,Virginia Stanley,Onsite Consultant Sales,WinterPromotion,66,20140915,20140808,20140209,656.6,671.2,40.47,Youspan
824916667-1,Blue,XS,287.56,Joan Reynolds,7181 Northview Terrace,Russia,0-(493)119-8350,136,Ryan Hart,Telephone,ValentinesPromotion,43,20140811,20140611,20140908,146.04,653.16,70.1,Gigashots
290814310-0,Mauv,3XL,782.31,Julie Meyer,5 Columbus Terrace,Reunion,1-(404)860-3783,202,Pamela Martinez,OnlineSales,BankHolidayPromotion,44,20140513,20140503,20140408,223.52,551.72,99.94,Voonte
599426068-1,Green,XS,872.18,Roy Wheeler,921 Crest Line Circle,Saint Helena,2-(120)526-1846,221,Jean Carpenter,Onsite Consultant Sales,XMASPromotion,59,20140618,20141108,20140903,391.82,116.52,44.54,Meembee
933880587-5,Puce,2XL,820.4,Amy Hawkins,49 Kensington Street,Falkland Islands (Malvinas),0-(229)345-7795,675,Steve Ellis,Onsite Consultant Sales,SpringPromotion,16,20140211,20141016,20140610,840.85,758.76,16.92,Avamba
094527232-4,Fuscia,XL,46.88,Virginia Howell,11447 Charing Cross Road,Libya,4-(213)654-1763,951,Teresa Nelson,OnlineSales,NewYearPromotion,29,20140308,20140218,20140415,251.92,881.21,10.06,Dazzlesphere
555359069-8,Mauv,M,693.46,Victor Ward,0006 6th Center,Iceland,3-(064)284-2416,31,Lois Long,Onsite Consultant Sales,SummerPromotion,52,20141109,20140214,20140511,846.95,146.36,71.34,Buzzster
530556361-5,Green,L,806.62,Karen Stephens,5637 Loftsgordon Center,USSR,5-(836)106-2371,75,Anthony King,OnlineSales,XMASPromotion,13,20140805,20140308,20140406,314.25,219.22,8.36,Vipe
216729939-7,Orange,3XL,752.47,Nancy Riley,62 Brickson Park Road,Liberia,3-(730)677-9705,291,Ann Dixon,Onsite Consultant Sales,SummerPromotion,75,20140513,20140811,20140320,364.97,990.37,96.08,Kazu
753688000-6,Indigo,3XL,63.81,Jerry Collins,94 Northwestern Avenue,Zimbabwe,4-(730)070-6985,27,Jimmy Stephens,Order via Third Party,WinterPromotion,24,20140212,20140808,20140718,822.47,533.91,49.18,Trupe
646846344-0,Pink,XL,946.98,Nicole Gordon,98928 Thierer Lane,Andorra,9-(741)600-3411,766,Alice Price,Telephone,BankHolidayPromotion,69,20140207,20141008,20140306,960.37,469.76,45.76,Kazu
198836436-1,Purple,M,936.2,Justin Powell,1 Bultman Court,Swaziland,3-(385)450-6722,576,Roger Gordon,Onsite Consultant Sales,AutumnPromotion,90,20141013,20141003,20141106,809.09,527.28,91.21,Buzzster
725280699-5,Red,XL,828.66,Nicholas Evans,18 Schmedeman Street,Gibraltar,7-(986)541-3945,66,Bobby Bell,OnlineSales,ValentinesPromotion,86,20140706,20140506,20140420,535.93,931.95,47.76,Muxo
223298068-5,Maroon,M,261.38,Kenneth Dixon,33793 Utah Road,Zimbabwe,2-(901)988-1112,762,Lori Gray,Onsite Consultant Sales,EasterPromotion,76,20141116,20141111,20140205,226.35,433.7,63.02,Bubbletube
860533346-4,Orange,S,137.71,Eric Williamson,1 Anniversary Plaza,Slovakia,4-(337)843-4062,476,Douglas Myers,Onsite Consultant Sales,ValentinesPromotion,84,20140811,20141004,20140511,214.4,44.61,54.17,Riffwire
260389531-1,Blue,XL,407.82,Martha Price,82010 Di Loreto Place,American Samoa,2-(234)004-8837,933,Samuel Day,OnlineSales,NewYearPromotion,83,20140719,20140811,20140720,591.89,688.99,92.88,Kare
563176878-X,Crimson,3XL,287.34,Timothy Hanson,6 Hudson Parkway,Kenya,2-(572)752-4691,956,Karen Austin,OnlineSales,EasterPromotion,60,20140401,20140608,20140512,632.03,289.88,60.68,Feednation
398646253-8,Maroon,M,336.71,Rose Hanson,22 Karstens Alley,Reunion,1-(901)611-9636,178,Marilyn Kelly,Telephone,AutumnPromotion,39,20140219,20140809,20141007,43.85,908.43,23.16,Zoozzy
038058180-9,Goldenrod,3XL,445.07,Amy Rose,699 Kingsford Lane,Ecuador,0-(601)656-4683,290,Raymond Hughes,Telephone,EasterPromotion,61,20140510,20140619,20141008,963.05,503.9,41.53,Talane
088144122-8,Goldenrod,M,535.61,Tina Adams,2850 Upham Street,Ascension Island,8-(137)584-7954,948,Samuel Murray,Order via Third Party,WinterPromotion,62,20140720,20140813,20140803,824.3,608.79,82.12,Quimm
407140110-9,Puce,M,426.98,Donna Carroll,68413 Thackeray Hill,Malta,2-(140)590-6328,890,Kimberly Baker,Order via Third Party,SpringPromotion,38,20140514,20140608,20141016,356.68,53.75,98.44,Snaptags
893069863-8,Yellow,M,494.15,Bobby Lawson,70 Dwight Trail,Trinidad and Tobago,6-(487)647-4300,155,Annie Freeman,Onsite Consultant Sales,BankHolidayPromotion,76,20140312,20140518,20140714,743.04,286.06,19.86,Katz
387670136-8,Purple,S,821.14,Sara Rivera,532 Schurz Pass,Libya,5-(731)042-0348,240,Cynthia Montgomery,Onsite Consultant Sales,XMASPromotion,86,20141119,20140417,20141018,595.73,411.18,84.29,Jayo
545089381-7,Purple,2XL,949.29,Marie Frazier,2269 Reindahl Hill,United States of America,9-(556)887-7772,46,Susan Gray,Onsite Consultant Sales,NewYearPromotion,86,20141114,20140710,20140616,877.72,342.93,18.87,Fivebridge
150380610-3,Red,XS,717.83,Deborah Riley,50435 Holy Cross Avenue,Kazakhstan,2-(140)209-6184,864,Amy Franklin,Telephone,AutumnPromotion,72,20140701,20140819,20140309,1.44,700.1,23.79,Mydeo
136255783-8,Teal,S,922.66,Tina Martinez,6 Elka Trail,Bahamas,3-(021)857-9358,611,Daniel Bryant,Onsite Consultant Sales,EasterPromotion,65,20141108,20141111,20140403,322.46,553.74,37.75,Yodoo
390216418-2,Mauv,XL,809.91,Roger Thomas,1757 Valley Edge Junction,Nepal,9-(647)462-3834,572,Judy Sims,Onsite Consultant Sales,ValentinesPromotion,11,20140720,20140703,20141117,251.1,806.89,81.13,Wikivu
871826155-8,Indigo,L,618.56,Albert Gibson,767 Helena Hill,Lebanon,3-(836)216-9523,523,Shirley Thompson,Onsite Consultant Sales,EasterPromotion,75,20140419,20140710,20140704,867.47,524.06,3.23,Skimia
599251819-3,Violet,3XL,146.2,Rebecca Stephens,1 Elmside Plaza,Mexico,5-(162)148-6270,535,Kathryn Porter,Telephone,NewYearPromotion,24,20140319,20140214,20140411,643.39,931.68,54.14,Meezzy
403031682-4,Fuscia,M,804.45,Alice Castillo,34 Oriole Alley,Finland,8-(810)056-2147,860,Brenda Campbell,OnlineSales,EasterPromotion,38,20140515,20140419,20141102,416.44,531.38,16.7,Mita
585035527-8,Orange,XL,493.89,Jesse Adams,898 Elka Center,Belgium,8-(769)444-6541,374,Donald Burton,Onsite Consultant Sales,SpringPromotion,25,20140504,20140409,20141109,536.7,785.94,80.75,Meeveo
190790762-9,Turquoise,S,110.79,Phillip Morales,51943 Dayton Crossing,Morocco,4-(509)939-9857,564,Carlos Chavez,Telephone,EasterPromotion,76,20140904,20140503,20141011,877.26,141.21,51.04,BlogXS
206718901-8,Fuscia,XL,535.38,Ernest Richardson,95783 Cambridge Way,Singapore,7-(889)104-6722,332,Martha Chapman,Order via Third Party,SpringPromotion,17,20141102,20140910,20140905,687.06,743.59,78.09,Oozz
313889713-4,Blue,2XL,964.82,Louis Hayes,7 Canary Road,Mexico,2-(756)932-6250,454,Samuel James,Onsite Consultant Sales,SpringPromotion,50,20140611,20141003,20140504,6.01,21.68,33.1,Meezzy
